assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,20,None,None,0,0.0,165659,None,,0,0,0,0,13.2,329,122,None,,0,2,1.5,None,0,0.11,0.05,0.47,0.21,0.36,1.92,0.84,0.16,Diego Carlos,0.0,162,96,3,1.32,0,7.0,348,126,41,False,24.8,351,129,205,,None,45,339,71,0,0,None,0,,165659.jpg,1.3,336,122,0,0,0.0,Santos Silva,0.5,232,80,False,None,2,0.88,a,2,7,32.0,296,110,4,0,0,0,0,0.0,0.9,Diego Carlos,0
0,4,234,None,None,3,0.18,101188,3,,0,0,0,0,305.5,104,20,2,,0,2,1.5,None,0,1.90,0.11,2.33,0.14,0.43,25.91,1.56,0.03,Lucas,0.0,132,77,25,1.51,1,68.1,186,56,42,False,277.6,204,76,1492,,None,45,309,52,1,0,None,0,,101188.jpg,1.8,275,103,0,0,0.0,Digne,0.9,186,60,False,None,18,1.09,a,2,7,97.0,222,68,50,0,0,0,0,0.0,11.1,Digne,5
7,17,594,None,None,13,0.4,230046,1,,0,0,0,0,668.6,33,27,1,,0,3,1.5,None,0,2.92,0.09,5.71,0.18,2.79,42.80,1.32,0.09,Douglas Luiz,0.0,492,190,35,1.08,6,162.7,49,36,43,False,698.4,44,19,2922,,None,55,123,77,0,0,None,0,,230046.jpg,3.8,66,28,1,0,0.0,Soares de Paulo,2.7,101,34,False,None,33,1.02,a,2,7,261.0,120,76,142,0,0,0,0,0.0,25.8,Douglas Luiz,6
0,0,15,None,None,0,0.0,476344,None,,0,0,0,0,13.4,328,39,None,,0,4,0.9,None,0,0.02,0.01,0.61,0.43,0.59,3.88,2.77,0.42,Jhon,0.0,437,35,4,2.86,0,7.4,346,39,44,False,12.8,360,39,126,,None,50,268,52,0,0,None,0,,476344.jpg,0.9,383,42,0,0,0.0,Durán,0.1,485,73,False,None,0,0.0,a,2,7,51.0,275,37,11,0,0,0,0,0.0,2.2,Duran,1
0,0,0,None,None,0,0,123354,None,,0,0,0,0,0.0,390,142,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Kortney,0.0,33,14,0,0,0,0.0,404,143,45,False,0.0,402,143,0,,None,40,517,152,0,0,None,0,,123354.jpg,0.0,408,144,0,0,0,Hause,0.2,354,129,False,None,0,0,a,2,7,0.0,373,139,0,0,0,0,0,0.0,0.0,Hause,0
0,0,0,None,None,0,0,490094,None,,0,0,0,0,0.0,525,213,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Tim,0.0,293,57,0,0,0,0.0,529,213,46,False,0.0,528,213,0,,None,45,470,238,0,0,None,0,,490094.jpg,0.0,529,213,0,0,0,Iroegbunam,0.1,475,154,False,None,0,0,a,2,7,0.0,520,212,0,0,0,0,0,0.0,0.0,Iroegbunam,0
1,0,235,None,None,3,0.15,226944,None,,0,0,0,0,124.7,199,120,None,,0,3,1.1,None,0,0.92,0.05,1.07,0.06,0.15,33.05,1.68,0.01,Boubacar,0.0,408,134,30,1.52,0,45.7,241,115,47,False,288.2,195,87,1773,,None,50,239,155,0,0,None,0,,226944.jpg,1.8,282,120,0,0,0.0,Kamara,0.1,498,168,False,None,21,1.07,a,2,7,43.0,286,144,44,0,0,0,0,0.0,8.8,Kamara,4
0,6,633,None,None,12,0.33,199798,None,,0,0,0,0,116.2,211,62,None,,0,2,1.5,None,0,0.71,0.02,1.79,0.05,1.08,50.67,1.37,0.03,Ezri,0.0,189,116,45,1.22,0,75.7,165,45,48,False,568.4,81,25,3322,,None,45,366,91,0,0,None,0,,199798.jpg,2.9,147,50,0,0,0.0,Konsa Ngoyo,0.9,182,57,False,None,37,1.0,a,2,7,72.0,249,84,110,0,0,0,0,0.0,24.4,Konsa,6
0,15,678,None,None,11,0.32,98980,None,,0,0,0,0,23.0,312,2,None,,0,1,2.7,None,0,0.21,0.01,0.21,0.01,0.00,43.46,1.25,0.0,Emiliano,0.0,337,60,38,1.09,0,85.7,139,6,49,False,835.2,21,6,3139,,None,50,168,5,1,0,None,1,,98980.jpg,3.8,61,12,0,98,2.81,Martínez Romero,8.1,48,9,False,None,36,1.03,a,2,7,0.0,539,61,135,0,0,0,0,0.0,27.0,Martinez,7
5,3,354,None,None,10,0.33,122806,2,,0,0,0,0,353.6,91,68,None,,0,3,1.5,None,0,3.33,0.11,5.73,0.19,2.40,37.73,1.26,0.08,John,0.0,460,166,31,1.04,1,108.3,102,67,50,False,382.0,155,68,2692,,None,55,91,53,0,0,None,0,,122806.jpg,2.6,187,74,0,0,0.0,McGinn,0.4,264,84,False,None,30,1.0,a,2,7,347.0,91,61,90,0,0,0,0,0.0,16.4,McGinn,7
3,17,617,None,None,12,0.34,149484,None,,0,0,0,0,88.2,244,80,None,,0,2,1.5,None,0,0.95,0.03,1.91,0.06,0.96,47.28,1.35,0.03,Tyrone,0.0,152,91,40,1.14,1,87.8,136,32,51,False,664.4,53,13,3150,,None,45,329,66,1,0,None,0,,149484.jpg,3.7,69,15,0,0,0.0,Mings,16.1,25,10,False,None,35,1.0,a,2,7,121.0,197,53,130,0,0,0,0,0.0,28.9,Mings,7
0,0,0,None,None,0,0,184704,None,,0,0,0,0,0.0,474,189,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Marvelous,0.0,178,15,0,0,0,0.0,477,187,52,False,0.0,475,187,0,,None,45,355,196,0,0,None,0,,184704.jpg,0.0,480,190,0,0,0,Nakamba,0.3,291,93,False,None,0,0,a,2,7,0.0,464,184,0,0,0,0,0,0.0,0.0,Nakamba,0
0,1,62,None,None,1,0.32,111782,None,,0,0,0,0,0.0,385,26,None,,0,1,0.5,None,0,0.00,0.0,0.00,0.0,0.00,8.56,2.75,0.0,Robin,0.0,27,16,8,2.57,0,8.2,340,22,53,False,83.2,309,22,280,,None,40,511,41,0,0,None,0,,111782.jpg,2.5,190,24,0,11,3.54,Olsen,0.8,192,29,False,None,2,0.64,a,2,7,0.0,367,17,10,0,0,0,0,0.0,2.5,Olsen,0
0,0,0,None,None,0,0,481624,None,,0,0,0,0,0.0,520,211,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jaden,0.0,284,52,0,0,0,0.0,524,211,54,False,0.0,523,211,0,,None,45,461,233,0,0,None,0,,481624.jpg,0.0,524,211,0,0,0,Philogene-Bidace,0.1,542,207,False,None,0,0,a,2,7,0.0,515,210,0,0,0,0,0,0.0,0.0,Philogene,0
8,13,470,None,None,11,0.38,232653,None,,0,0,0,0,537.8,47,39,None,,0,3,1.7,None,0,2.89,0.1,7.96,0.27,5.07,40.50,1.38,0.17,Jacob,0.0,527,213,33,1.13,6,164.7,46,34,55,False,653.4,58,24,2634,,None,60,73,44,1,0,None,0,,232653.jpg,3.9,58,25,0,0,0.0,Ramsey,2.2,107,38,False,None,31,1.06,a,2,7,456.0,62,44,135,0,0,0,0,0.0,22.5,J.Ramsey,5
0,0,6,None,None,0,0.0,122775,None,,0,0,0,0,0.5,356,175,None,,0,3,0.5,None,0,0.00,0.0,0.00,0.0,0.00,0.40,3.6,0.0,Morgan,0.0,150,6,1,9.0,0,0.4,380,175,56,False,4.2,372,172,10,,None,45,327,187,0,0,None,0,,122775.jpg,1.0,360,160,0,0,0.0,Sanson,0.1,462,147,False,None,0,0.0,a,2,7,0.0,452,177,2,0,0,0,0,0.0,0.4,Sanson,0
0,0,0,None,None,0,0,248164,None,,0,0,0,0,0.0,424,48,None,,0,1,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Viljami,0.0,74,38,0,0,0,0.0,435,57,57,False,0.0,433,57,0,,None,40,558,63,0,0,None,0,,248164.jpg,0.0,439,57,0,0,0,Sinisalo,0.1,456,60,False,None,0,0,a,2,7,0.0,409,39,0,0,0,0,0,0.0,0.0,Sinisalo,0
3,6,461,None,None,6,0.23,166989,None,,0,0,0,0,486.9,56,47,None,,0,3,1.7,None,0,2.99,0.11,5.49,0.21,2.50,45.82,1.76,0.1,Youri,0.0,516,205,49,1.88,3,122.1,85,59,58,False,541.8,87,39,2341,,None,60,62,36,0,1,None,0,,166989.jpg,2.8,169,68,0,0,0.0,Tielemans,1.2,149,54,False,None,27,1.04,a,2,7,191.0,150,97,86,0,0,0,0,0.0,14.3,Tielemans,4
0,1,57,None,None,1,0.4,110504,None,,0,0,0,0,30.7,301,153,None,,0,3,1.1,None,0,0.12,0.05,0.87,0.35,0.75,1.65,0.66,0.3,Bertrand,0.0,344,92,1,0.4,2,19.0,311,143,59,False,82.0,310,139,226,,None,50,175,113,0,0,None,0,,110504.jpg,2.5,196,76,0,0,0.0,Traoré,0.1,516,185,False,None,1,0.4,a,2,7,79.0,240,125,20,0,0,0,0,0.0,4.0,Bertrand Traoré,1
8,25,550,None,None,13,0.37,178301,None,,0,0,0,0,420.3,70,4,None,,0,4,2.0,None,0,2.66,0.08,18.81,0.54,16.15,46.65,1.34,0.46,Ollie,0.0,572,70,40,1.15,15,256.7,15,4,60,False,837.6,20,4,3129,,None,80,13,5,0,1,1,0,,178301.jpg,4.7,16,6,0,0,0.0,Watkins,14.1,30,5,False,None,36,1.04,a,2,7,1308.0,6,4,175,0,0,0,0,0.0,21.9,Watkins,4
0,0,0,None,None,0,0,213345,None,,0,0,0,0,0.0,561,58,None,,0,4,0.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,396,25,0,0,0,0.0,563,59,61,False,0.0,562,58,0,,None,50,227,42,0,0,None,0,,213345.jpg,0.0,563,59,0,0,0,Moraes Ferreira da Silva,0.1,479,71,False,None,0,0,a,2,7,0.0,559,59,0,0,0,0,0,0.0,0.0,Wesley,0
0,0,0,None,None,0,0,244954,None,,0,0,0,0,0.0,501,193,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Pau,0.0,246,150,0,0,0,0.0,505,193,584,False,0.0,503,193,0,,None,45,423,125,0,0,None,0,,244954.jpg,0.0,506,193,0,0,0,Torres,1.0,173,53,False,None,0,0,a,2,7,0.0,493,192,0,0,0,0,0,0.0,0.0,Pau,0
1,4,193,None,None,2,0.15,444180,3,,0,0,0,0,209.3,143,95,2,,0,3,1.6,None,0,1.10,0.08,2.79,0.2,1.69,26.14,1.9,0.12,Jaidon,0.0,429,147,29,2.1,3,78.1,156,89,62,False,308.6,183,84,1241,,None,50,260,168,0,0,None,0,,444180.jpg,2.0,260,105,0,0,0.0,Anthony,0.2,400,123,False,None,11,0.8,a,3,91,263.0,118,75,61,0,0,0,0,0.0,12.2,Anthony,2
2,14,475,None,None,9,0.29,168991,5,,0,0,0,0,401.1,77,61,1,,0,3,2.0,None,0,2.56,0.08,7.16,0.23,4.60,49.46,1.61,0.15,Philip,0.0,469,174,54,1.76,7,148.4,60,44,63,False,637.4,63,28,2766,,None,55,100,61,0,0,None,0,,168991.jpg,3.5,95,39,0,0,0.0,Billing,1.0,166,60,False,None,34,1.11,a,3,91,445.0,63,45,126,0,0,0,0,0.0,22.9,Billing,5
0,0,7,None,None,0,0.0,111317,None,,0,0,0,0,28.8,304,155,None,,0,3,1.6,None,0,0.20,0.11,0.53,0.28,0.33,4.40,2.33,0.17,David,0.0,345,93,4,2.12,0,8.7,337,155,64,False,17.6,354,159,170,,None,50,176,114,0,0,None,0,,111317.jpg,0.8,387,181,0,0,0.0,Brooks,0.1,497,167,False,None,2,1.06,a,3,91,42.0,288,145,5,0,0,0,0,0.0,1.0,Brooks,1
2,2,225,None,None,3,0.15,158499,None,,0,0,0,0,423.5,67,55,None,,0,3,1.6,None,0,2.07,0.1,4.96,0.24,2.89,30.87,1.52,0.14,Ryan,0.0,364,105,35,1.73,1,111.1,97,64,65,False,284.2,199,89,1825,,None,50,195,126,0,0,None,0,,158499.jpg,2.0,257,102,0,0,0.0,Christie,0.1,525,193,False,None,22,1.08,a,3,91,402.0,77,54,64,0,0,0,0,0.0,12.8,Christie,2
2,1,280,None,None,3,0.16,155408,None,,0,0,0,0,352.5,92,69,None,,0,3,1.6,None,0,2.30,0.12,2.54,0.13,0.24,32.09,1.69,0.01,Lewis,0.0,362,103,39,2.05,0,71.2,181,94,66,False,313.0,180,82,1712,,None,50,193,124,0,0,None,0,,155408.jpg,1.8,281,119,0,0,0.0,Cook,0.0,567,232,False,None,18,0.95,a,3,91,45.0,284,143,51,0,0,0,0,0.0,10.2,L.Cook,4
0,0,20,None,None,0,0.0,244085,None,,0,0,0,0,52.3,281,149,None,,0,3,1.0,None,0,0.21,0.18,0.37,0.32,0.16,2.28,1.97,0.14,Siriki,0.0,242,28,2,1.73,0,11.3,331,153,67,False,31.8,346,154,104,,None,45,419,209,0,0,None,0,,244085.jpg,1.0,364,164,0,0,0.0,Dembélé,0.1,441,137,False,None,0,0.0,a,3,91,28.0,302,151,6,0,0,0,0,0.0,1.3,Siriki,0
0,0,63,None,None,0,0.0,81012,None,,0,0,0,0,26.7,307,115,None,,0,2,2.0,None,0,0.29,0.05,0.29,0.05,0.00,10.14,1.73,0.0,Ryan,0.0,122,71,11,1.88,0,10.6,334,123,68,False,66.0,323,123,527,,None,45,299,46,0,0,None,0,,81012.jpg,1.0,358,132,0,0,0.0,Fredericks,0.2,394,153,False,None,5,0.85,a,3,91,12.0,321,123,12,0,0,0,0,0.0,2.7,Fredericks,1
0,0,0,None,None,0,0,463981,None,,0,0,0,0,0.0,435,168,None,,0,2,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,87,49,0,0,0,0.0,445,168,69,False,0.0,443,168,0,,None,40,571,187,0,0,None,0,,463981.jpg,0.0,449,169,0,0,0,Hill,0.3,310,108,False,None,0,0,a,3,91,0.0,420,167,0,0,0,0,0,0.0,0.0,Hill,0
2,5,372,None,None,5,0.22,235530,None,,0,0,0,0,114.0,214,63,None,,0,2,2.0,None,0,0.70,0.03,0.87,0.04,0.17,35.92,1.58,0.01,Lloyd,0.0,233,144,38,1.68,0,56.3,213,73,70,False,419.8,132,47,2040,,None,45,410,119,0,0,None,0,,235530.jpg,2.6,179,67,0,0,0.0,Kelly,0.2,427,171,False,None,23,1.01,a,3,91,26.0,307,115,60,0,0,0,0,0.0,13.3,Kelly,3
0,0,0,None,None,0,0,444183,None,,0,0,0,0,0.0,511,204,None,,0,3,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Gavin,0.0,263,39,0,0,0,0.0,514,203,71,False,0.0,513,203,0,,None,45,440,220,0,0,None,0,,444183.jpg,0.0,515,204,0,0,0,Kilkenny,0.1,523,191,False,None,0,0,a,3,91,0.0,503,201,0,0,0,0,0,0.0,0.0,Kilkenny,0
0,0,0,None,None,0,0,222683,None,,0,0,0,0,0.0,564,242,None,,0,3,1.6,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Justin,0.0,404,132,0,0,0,0.0,566,242,72,False,0.0,565,242,0,,None,50,235,153,0,0,None,0,,222683.jpg,0.0,566,242,0,0,0,Kluivert,1.6,133,50,False,None,0,0,a,3,91,0.0,562,242,0,0,0,0,0,0.0,0.0,Kluivert,0
0,0,6,None,None,0,0.0,128309,None,,0,0,0,0,0.3,359,178,None,,0,3,1.6,None,0,0.01,0.08,0.01,0.08,0.00,0.62,5.07,0.0,Jamal,0.0,351,96,0,0.0,0,0.1,384,178,73,False,0.2,382,178,11,,None,50,182,117,0,0,None,0,,128309.jpg,1.0,376,175,0,0,0.0,Lowe,0.0,578,243,False,None,0,0.0,a,3,91,0.0,542,229,2,0,0,0,0,0.0,0.4,Lowe,0
0,0,3,None,None,0,0.0,133845,None,,0,0,0,0,0.0,464,184,None,,0,3,1.0,None,0,0.00,0.0,0.00,0.0,0.00,0.28,3.15,0.0,Emiliano,0.0,151,7,1,11.25,0,0.1,382,176,74,False,1.2,376,174,8,,None,45,328,188,0,0,None,0,,133845.jpg,1.0,361,161,0,0,0.0,Marcondes,0.0,559,224,False,None,0,0.0,a,3,91,0.0,453,178,1,0,0,0,0,0.0,0.2,Marcondes,0
0,6,369,None,None,5,0.2,223911,None,,0,0,0,0,54.4,279,99,None,,0,2,2.0,None,0,0.55,0.02,1.51,0.06,0.96,42.46,1.74,0.04,Chris,0.0,220,137,52,2.13,0,74.4,169,48,75,False,556.4,83,26,2197,,None,45,397,112,2,0,None,0,,223911.jpg,1.7,290,109,0,0,0.0,Mepham,0.1,459,183,False,None,24,0.98,a,3,91,134.0,186,43,43,0,0,0,0,0.0,9.6,Mepham,7
0,3,161,None,None,3,0.21,128340,None,,0,0,0,0,100.1,233,29,None,,0,4,1.4,None,0,0.50,0.04,4.68,0.34,4.18,25.51,1.81,0.3,Kieffer,0.0,352,22,34,2.41,4,59.5,203,27,76,False,219.4,233,22,1269,,None,50,183,39,0,0,None,0,,128340.jpg,2.1,236,27,0,0,0.0,Moore,0.5,230,44,False,None,12,0.85,a,3,91,280.0,111,28,57,0,0,0,0,0.0,11.4,Moore,1
0,9,510,None,None,6,0.23,69752,None,,0,0,0,0,0.0,451,56,None,,0,1,2.4,None,0,0.02,0.0,0.02,0.0,0.00,44.70,1.69,0.0,Norberto,0.0,117,47,39,1.47,0,72.8,176,11,77,False,727.6,36,10,2385,,None,45,294,14,0,0,None,0,,69752.jpg,3.4,99,20,0,100,3.77,Murara Neto,0.9,185,27,False,None,27,1.02,a,3,91,0.0,437,48,93,0,0,0,0,0.0,20.7,Neto,4
3,4,163,None,None,1,0.07,533463,None,,0,0,0,0,262.5,119,82,None,,0,3,1.6,None,0,1.68,0.12,5.20,0.38,3.52,25.86,1.88,0.26,Dango,0.0,443,157,23,1.67,1,82.5,146,86,78,False,280.8,201,90,1239,,None,50,274,178,0,0,None,0,,533463.jpg,2.6,186,73,0,0,0.0,Ouattara,0.1,493,165,False,None,15,1.09,a,3,91,283.0,110,72,49,0,0,0,0,0.0,9.8,O.Dango,1
0,0,32,0,None,1,0.32,156687,None,,0,0,0,0,6.4,337,166,None,,0,3,0.0,None,0,0.02,0.01,0.07,0.03,0.05,5.92,1.89,0.02,Ben,0.0,158,10,10,3.19,0,3.7,357,162,79,False,21.0,352,158,282,Permanent transfer to Stoke City,2023-07-11T08:58:20.803049Z,45,335,191,0,0,None,0,,156687.jpg,1.3,335,148,0,0,0.0,Pearson,0.1,531,198,False,None,3,0.96,u,3,91,9.0,326,161,9,0,0,0,0,0.0,2.0,Pearson,1
0,0,0,None,None,0,0,32259,None,,0,0,0,0,0.0,368,15,None,,0,1,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Darren,0.0,5,5,0,0,0,0.0,388,33,80,False,0.0,386,33,0,,None,40,489,30,0,0,None,0,,32259.jpg,0.0,392,33,0,0,0,Randolph,0.4,261,40,False,None,0,0,a,3,91,0.0,350,6,0,0,0,0,0,0.0,0.0,Randolph,0
1,0,167,None,None,3,0.27,156685,2,,0,0,0,0,153.3,178,111,4,,0,3,1.6,None,0,1.47,0.13,1.63,0.14,0.16,17.29,1.54,0.01,Joe,0.0,363,104,15,1.34,0,30.6,283,133,81,False,127.4,283,123,1010,,None,50,194,125,0,0,None,0,,156685.jpg,1.6,302,129,0,0,0.0,Rothwell,0.0,580,245,False,None,12,1.07,a,3,91,27.0,304,152,33,0,0,0,0,0.0,6.6,Rothwell,1
0,1,56,None,None,0,0.0,437730,None,,0,0,0,0,26.5,308,36,None,,0,4,1.0,None,0,0.02,0.01,0.38,0.14,0.36,7.70,2.77,0.13,Antoine,0.0,259,14,6,2.16,1,10.7,333,37,82,False,50.0,336,36,250,,None,45,436,68,0,0,None,0,,437730.jpg,1.6,300,33,0,0,0.0,Semenyo,1.9,119,23,False,None,2,0.72,a,3,91,32.0,297,38,18,0,0,0,0,0.0,4.0,Semenyo,0
0,5,462,None,None,5,0.18,221466,None,,0,0,0,0,79.1,253,87,None,,0,2,2.0,None,0,0.35,0.01,2.01,0.07,1.66,47.62,1.72,0.06,Marcos,0.0,213,132,55,1.99,2,79.6,154,39,83,False,602.2,71,19,2489,,None,45,390,107,0,0,None,0,,221466.jpg,2.2,217,82,0,0,0.0,Senesi,0.2,392,151,False,None,29,1.05,a,3,91,113.0,207,60,69,0,0,0,0,0.0,15.3,Senesi,7
1,5,400,None,None,7,0.21,54469,None,,0,0,0,0,276.9,113,23,None,,0,2,2.0,None,0,1.57,0.05,2.07,0.07,0.50,54.01,1.65,0.02,Adam,0.0,109,62,58,1.78,0,78.3,155,40,84,False,416.6,134,49,2940,,None,45,286,37,0,0,None,0,,54469.jpg,2.0,246,92,0,0,0.0,Smith,0.2,409,162,False,None,34,1.04,a,3,91,88.0,227,71,74,0,0,0,0,0.0,16.4,Smith,11
10,14,339,None,None,8,0.25,154566,None,,0,0,0,0,282.1,112,10,None,,0,4,2.2,None,0,2.30,0.07,11.39,0.36,9.09,51.51,1.62,0.29,Dominic,0.0,538,58,52,1.63,6,185.7,39,9,85,False,528.8,91,8,2865,,None,65,45,16,0,0,1,0,,154566.jpg,3.9,59,11,0,0,0.0,Solanke,2.8,100,20,False,None,32,1.01,a,3,91,1053.0,13,8,130,0,0,0,0,0.0,20.0,Solanke,2
4,12,315,None,None,5,0.26,201658,4,,0,0,0,0,348.4,94,71,3,,0,3,2.0,None,0,1.37,0.07,4.50,0.23,3.13,31.77,1.64,0.16,Marcus,0.0,482,182,37,1.91,5,124.2,81,57,86,False,459.8,115,53,1740,,None,55,113,69,0,0,None,0,,201658.jpg,4.1,42,19,0,0,0.0,Tavernier,0.3,286,91,False,None,19,0.98,a,3,91,436.0,66,47,94,0,0,0,0,0.0,17.1,Tavernier,1
0,0,60,None,None,2,0.42,424044,1,,0,0,0,0,218.5,141,94,6,,0,3,1.6,None,0,1.15,0.24,2.19,0.46,1.04,9.94,2.1,0.22,Hamed,0.0,419,141,8,1.69,0,33.8,272,126,87,False,84.0,308,138,425,,None,50,250,162,0,0,None,0,,424044.jpg,2.0,259,104,0,0,0.0,Traorè,0.1,547,212,False,None,5,1.06,a,3,91,36.0,294,148,14,0,0,0,0,0.0,2.8,Hamed Traorè,0
0,1,193,None,None,2,0.17,229600,None,,0,0,0,0,0.0,416,45,None,,0,1,1.0,None,0,0.00,0.0,0.00,0.0,0.00,19.68,1.71,0.0,Mark,0.0,64,35,32,2.78,0,29.1,287,18,88,False,290.0,194,18,1035,,None,40,548,60,0,0,None,0,,229600.jpg,2.3,210,25,0,36,3.13,Travers,3.3,95,15,False,None,11,0.96,a,3,91,0.0,401,36,28,0,0,0,0,0.0,7.0,Travers,0
0,0,54,None,None,0,0.0,477580,None,,0,0,0,0,1.4,348,129,None,,0,2,2.0,None,0,0.01,0.0,0.01,0.0,0.00,5.12,1.55,0.0,Illia,0.0,280,159,5,1.52,0,5.8,351,127,89,False,58.0,327,124,297,,None,45,457,134,0,0,None,0,,477580.jpg,1.4,326,120,0,0,0.0,Zabarnyi,0.1,452,181,False,None,3,0.91,a,3,91,0.0,512,194,7,0,0,0,0,0.0,1.6,Zabarnyi,0
0,0,129,None,None,4,0.47,191866,None,,0,0,0,0,24.7,310,116,None,,0,2,2.0,None,0,0.12,0.01,0.16,0.01,0.04,11.34,1.34,0.0,Kristoffer,0.0,180,107,14,1.65,0,15.1,321,117,90,False,96.8,298,115,763,,None,45,357,82,0,0,None,0,,191866.jpg,3.2,116,33,0,0,0.0,Ajer,0.3,311,109,False,None,9,1.06,a,4,94,27.0,303,113,29,0,0,0,0,0.0,6.4,Ajer,0
0,0,0,None,None,0,0,235448,None,,0,0,0,0,0.0,419,46,None,,0,1,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Ellery,0.0,69,36,0,0,0,0.0,430,55,91,False,0.0,428,55,0,,None,40,553,61,0,0,None,0,,235448.jpg,0.0,434,55,0,0,0,Balcombe,0.5,244,38,False,None,0,0,a,4,94,0.0,404,37,0,0,0,0,0,0.0,0.0,Balcombe,0
2,0,123,None,None,1,0.15,432160,None,,0,0,0,0,144.5,186,115,None,,0,3,1.0,None,0,0.53,0.08,0.85,0.13,0.32,7.51,1.13,0.05,Shandon,0.0,252,34,6,0.9,0,31.2,280,131,92,False,112.8,289,127,600,,None,45,429,215,0,0,None,0,,432160.jpg,1.3,338,149,1,0,0.0,Baptiste,6.0,61,19,False,None,4,0.6,a,4,94,54.0,270,135,29,0,0,0,0,0.0,6.4,Baptiste,1
0,0,12,None,None,0,0.0,228044,None,,0,0,0,0,0.2,360,134,None,,0,2,1.0,None,0,0.00,0.0,0.00,0.0,0.00,0.28,1.4,0.0,Mads,0.0,63,29,0,0.0,0,0.2,381,135,93,False,2.6,374,133,18,,None,40,547,167,0,0,None,0,,228044.jpg,1.0,354,129,0,0,0.0,Bech Sørensen,0.2,351,127,False,None,0,0.0,a,4,94,0.0,400,151,4,0,0,0,0,0.0,1.0,Bech,0
0,0,0,None,None,0,0,481405,None,,0,0,0,0,0.0,519,210,None,,0,3,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Mads,0.0,283,51,0,0,0,0.0,523,210,94,False,0.0,522,210,0,,None,45,460,232,0,0,None,0,,481405.jpg,0.0,523,210,0,0,0,Bidstrup,0.1,491,163,False,None,0,0,a,4,94,0.0,514,209,0,0,0,0,0,0.0,0.0,Bidstrup,0
0,0,14,None,None,0,0.0,174932,None,,0,0,0,0,13.5,327,164,None,,0,3,1.6,None,0,0.04,0.05,0.11,0.14,0.07,1.79,2.21,0.09,Sergi,0.0,373,113,2,2.47,0,2.8,363,166,95,False,7.0,368,169,73,,None,50,204,134,0,0,None,0,,174932.jpg,1.0,377,176,0,0,0.0,Canós Tenés,0.1,487,159,False,None,0,0.0,a,4,94,6.0,335,165,5,0,0,0,0,0.0,1.0,Canós,0
0,6,326,None,None,4,0.2,432830,None,,0,0,0,0,38.9,294,109,None,,0,2,2.0,None,0,0.21,0.01,0.44,0.02,0.23,32.93,1.64,0.01,Nathan,0.0,254,151,37,1.84,0,51.5,222,76,96,False,437.0,124,43,1811,,None,45,431,126,0,0,None,0,,432830.jpg,1.9,264,100,1,0,0.0,Collins,0.6,228,78,False,None,19,0.94,a,4,94,36.0,292,109,49,0,0,0,0,0.0,10.9,Collins,2
0,0,0,None,None,0,0,503300,None,,0,0,0,0,0.0,444,52,None,,0,1,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Matthew,0.0,97,42,0,0,0,0.0,453,60,97,False,0.0,451,60,0,,None,40,581,67,0,0,None,0,,503300.jpg,0.0,457,60,0,0,0,Cox,0.1,460,61,False,None,0,0,a,4,94,0.0,429,43,0,0,0,0,0,0.0,0.0,Cox,0
