assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,165,100,100,3,0.35,90585,None,,0,0,0,0,37.1,263,79,None,,1,2,2.0,2.0,1,0.41,0.05,1.52,0.18,1.11,13.40,1.57,0.13,Willy,2.0,147,45,12,1.41,1,43.9,82,16,439,False,262.0,33,7,767,,2023-09-19T09:00:09.368567Z,45,360,57,0,0,None,0,,90585.jpg,3.5,92,27,0,0,0.0,Boly,0.7,196,76,False,None,9,1.06,a,16,17,139.0,67,2,35,111213,471,66119,520,0.4,7.8,Boly,1
0,0,0,0,0,0,0,245830,None,,0,0,0,0,0.0,627,249,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,592,224,0,0,0,0.0,637,252,440,False,0.0,631,248,0,Season long loan to Cardiff City,2023-08-04T09:38:29.203317Z,45,399,230,0,0,None,0,,245830.jpg,0.0,643,256,0,0,0,Bowler,0.0,722,306,False,None,0,0,u,16,17,0.0,616,244,0,0,0,327,0,0.0,0.0,Bowler,0
0,0,0,0,0,0,0,56917,None,,0,0,0,0,0.0,606,233,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Steve,0.0,572,217,0,0,0,0.0,620,233,441,False,0.0,614,233,0,Permanent transfer to QPR,2023-08-10T13:47:53.233734Z,45,354,53,0,0,None,0,,56917.jpg,0.0,626,231,0,0,0,Cook,0.0,661,227,False,None,0,0,u,16,17,0.0,594,231,0,0,0,2236,1,0.0,0.0,Cook,0
0,0,30,100,100,0,0.0,513046,None,,0,0,-2,2,25.6,304,158,None,,0,3,0.2,0.2,1,0.09,0.02,0.21,0.05,0.12,5.68,1.51,0.03,Danilo,0.2,375,183,8,2.13,0,5.9,365,167,442,False,20.2,374,164,338,,2023-08-31T17:30:08.232600Z,53,149,94,0,0,None,0,,513046.jpg,1.3,337,159,0,0,0.0,dos Santos de Oliveira,0.1,491,169,False,None,4,1.07,a,16,17,12.0,335,171,8,2129,15,10826,9,0.0,1.5,Danilo,1
0,0,0,0,0,0,0,230251,None,,0,0,-2,2,0.0,685,81,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emmanuel,0.0,662,78,0,0,0,0.0,690,80,443,False,0.0,688,79,0,On loan to Istanbul Basaksehir,2023-09-18T10:38:41.886230Z,48,303,60,0,0,None,0,,230251.jpg,0.0,692,82,0,0,0,Dennis,0.2,347,54,False,None,0,0,u,16,17,0.0,680,81,0,6239,0,48727,69,0.0,0.0,Dennis,0
0,0,0,0,0,0,0,173399,None,,0,0,0,0,0.0,481,173,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mohamed,0.0,430,138,0,0,0,0.0,503,175,444,False,0.0,496,175,0,Transferred to Basel,2023-08-28T07:58:11.676535Z,40,633,172,0,0,None,0,,173399.jpg,0.0,508,171,0,0,0,Dräger,0.1,470,182,False,None,0,0,u,16,17,0.0,458,164,0,796,0,9696,11,0.0,0.0,Dräger,0
0,0,0,50,50,0,0,116404,None,,0,0,-1,1,0.0,566,225,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Felipe Augusto,0.0,527,203,0,0,0,0.0,583,225,445,False,0.0,576,225,0,Knee injury - 50% chance of playing,2023-10-19T16:30:09.793915Z,44,485,98,0,0,None,0,,116404.jpg,0.0,589,222,0,0,0,de Almeida Monteiro,0.0,591,210,False,None,0,0,d,16,17,0.0,553,223,0,1055,4,2939,5,0.0,0.0,Felipe,0
0,0,0,0,0,0,0,89076,None,,0,0,-1,1,0.0,688,288,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Remo,0.0,666,273,0,0,0,0.0,694,290,446,False,0.0,692,289,0,Season-long loan to Bologna,2023-09-03T20:10:13.581302Z,49,225,143,0,0,None,0,,89076.jpg,0.0,695,290,0,0,0,Freuler,0.0,647,260,False,None,0,0,u,16,17,0.0,684,285,0,105,0,1880,4,0.0,0.0,Freuler,0
3,1,146,None,None,3,0.27,222531,1,,0,0,-3,3,313.8,15,11,1,,0,3,2.8,2.8,5,1.76,0.16,3.12,0.28,1.36,17.40,1.55,0.12,Morgan,2.8,109,55,17,1.51,0,56.5,46,31,447,False,128.4,171,68,1011,,None,57,87,54,0,0,1,0,,222531.jpg,2.8,160,71,0,0,0.0,Gibbs-White,1.2,162,54,False,None,11,0.98,a,16,17,122.0,100,62,33,102910,352,223330,405,0.5,5.8,Gibbs-White,3
0,0,0,100,100,0,0,20066,None,,0,0,0,0,0.0,462,27,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wayne,0.0,410,43,0,0,0,0.0,485,45,448,False,0.0,479,45,0,,2023-08-06T23:30:06.047716Z,40,610,36,0,0,None,0,,20066.jpg,0.0,491,45,0,0,0,Hennessey,0.2,311,47,False,None,0,0,a,16,17,0.0,439,21,0,2999,35,12117,34,0.0,0.0,Hennessey,0
0,0,0,None,None,0,0,168547,None,,0,0,-2,2,0.0,549,63,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ethan,0.0,506,77,0,0,0,0.0,567,78,449,False,0.0,561,78,0,,None,43,575,31,0,0,None,0,,168547.jpg,0.0,575,78,0,0,0,Horvath,0.1,404,57,False,None,0,0,a,16,17,0.0,531,58,0,1799,7,7111,20,0.0,0.0,Horvath,0
0,0,22,None,None,0,0.0,55037,None,,0,0,-2,2,12.2,358,184,None,,0,3,0.2,0.2,0,0.03,0.04,0.10,0.13,0.07,3.51,4.45,0.09,Cheikhou,0.2,359,170,3,3.8,0,4.6,380,175,451,False,27.8,354,155,71,,None,48,279,179,0,0,None,0,,55037.jpg,0.9,440,217,0,0,0.0,Kouyaté,0.0,587,222,False,None,0,0.0,a,16,17,6.0,373,190,6,629,6,1834,13,0.0,1.2,Kouyaté,1
0,0,0,0,0,0,0,221403,None,,0,0,0,0,0.0,620,236,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Richie,0.0,585,223,0,0,0,0.0,630,236,452,False,0.0,624,236,0,Loan to the end of the year with a permanent transfer in view,2023-08-04T09:37:12.198683Z,45,387,74,0,0,None,0,,221403.jpg,0.0,636,234,0,0,0,Laryea,0.0,712,237,False,None,0,0,u,16,17,0.0,609,235,0,0,0,478,2,0.0,0.0,Laryea,0
0,0,107,100,100,3,0.3,179519,None,,0,0,0,0,61.4,193,112,None,,0,3,3.2,3.2,2,0.07,0.01,0.38,0.04,0.31,14.00,1.38,0.03,Orel,3.2,83,43,15,1.48,1,18.8,247,117,453,False,102.8,213,84,912,,2023-10-07T21:00:08.186421Z,50,189,118,0,0,None,0,,179519.jpg,2.4,199,86,0,0,0.0,Mangala,0.0,565,211,False,None,11,1.09,a,16,17,25.0,269,140,26,1740,31,2322,15,0.6,5.2,Mangala,4
0,0,0,0,0,0,0,242885,None,,0,0,0,0,0.0,499,186,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Loïc,0.0,450,153,0,0,0,0.0,521,188,454,False,0.0,514,188,0,Season long to Almere City,2023-08-29T07:47:33.418642Z,40,654,188,0,0,None,0,,242885.jpg,0.0,526,184,0,0,0,Mbe Soh,0.1,487,186,False,None,0,0,u,16,17,0.0,476,177,0,589,0,6925,17,0.0,0.0,Mbe Soh,0
0,1,64,100,100,1,0.22,168281,None,,0,0,0,0,32.4,276,87,None,,0,2,0.0,0.0,0,0.17,0.04,0.38,0.09,0.21,5.64,1.22,0.05,Scott,0.0,577,220,6,1.3,0,13.8,293,102,455,False,89.0,238,96,416,,2023-08-26T21:00:08.377652Z,45,370,63,0,0,None,0,,168281.jpg,2.4,194,66,0,0,0.0,McKenna,0.1,426,164,False,None,5,1.08,a,16,17,17.0,303,101,12,5260,13,8681,26,0.0,2.7,McKenna,0
0,0,0,0,0,0,0,244930,None,,0,0,-1,1,0.0,589,231,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,555,205,0,0,0,0.0,605,234,456,False,0.0,598,229,0,Season-long loan to KV Kortrijk,2023-09-08T08:21:25.234986Z,44,531,293,0,0,None,0,,244930.jpg,0.0,612,239,0,0,0,Mighten,0.0,608,235,False,None,0,0,u,16,17,0.0,576,225,0,874,0,3086,8,0.0,0.0,Mighten,0
0,1,69,100,100,1,0.2,199170,None,,0,0,0,0,5.8,376,137,None,,0,2,2.0,2.0,0,0.09,0.02,0.09,0.02,0.00,11.14,2.23,0.0,Moussa,2.0,148,46,10,2.0,0,6.6,361,130,457,False,61.2,277,110,449,,2023-10-01T19:30:08.979092Z,45,378,68,0,0,None,0,,199170.jpg,1.3,326,110,1,0,0.0,Niakhaté,0.1,493,188,False,None,5,1.0,a,16,17,0.0,606,234,9,2393,91,2734,35,0.4,2.0,Niakhaté,1
0,0,0,0,0,0,0,243345,None,,0,0,-1,1,0.0,700,296,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,678,283,0,0,0,0.0,704,298,458,False,0.0,702,297,0,Season-long loan to Middlesbrough,2023-09-01T07:24:06.652254Z,49,260,165,0,0,None,0,,243345.jpg,0.0,704,298,0,0,0,O'Brien,0.0,681,280,False,None,0,0,u,16,17,0.0,696,294,0,68,0,1155,1,0.0,0.0,O'Brien,0
0,0,0,0,0,0,0,437476,None,,0,0,0,0,0.0,632,252,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Braian,0.0,597,227,0,0,0,0.0,642,255,459,False,0.0,636,251,0,Permanent transfer to Real Salt Lake,2023-08-04T09:39:04.512634Z,45,406,233,0,0,None,0,,437476.jpg,0.0,648,259,0,0,0,Ojeda Rodríguez,0.0,724,308,False,None,0,0,u,16,17,0.0,622,247,0,0,0,360,1,0.0,0.0,Ojeda,0
0,0,0,0,0,0,0,209035,None,,0,0,0,0,0.0,489,180,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonathan,0.0,439,146,0,0,0,0.0,511,182,460,False,0.0,504,182,0,Season-long loan to Cardiff City,2023-09-01T14:45:03.225842Z,40,642,180,0,0,None,0,,209035.jpg,0.0,516,178,0,0,0,Panzo,0.1,451,175,False,None,0,0,u,16,17,0.0,466,171,0,884,0,8683,26,0.0,0.0,Panzo,0
0,0,0,0,0,0,0,204822,None,,0,0,-1,1,0.0,577,228,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,542,209,0,0,0,0.0,594,228,461,False,0.0,587,228,0,Season-long loan to Olympiakos,2023-08-16T16:30:07.161960Z,44,507,109,0,0,None,0,,204822.jpg,0.0,601,226,0,0,0,Richards,0.0,596,211,False,None,0,0,u,16,17,0.0,564,226,0,88,0,3718,6,0.0,0.0,O.Richards,0
0,0,0,0,0,0,0,185253,None,,0,0,0,0,0.0,617,246,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gustavo Henrique,0.0,581,221,0,0,0,0.0,627,249,462,False,0.0,621,245,0,Season long loan to Olympiacos,2023-08-21T08:31:03.509832Z,45,376,226,0,0,None,0,,185253.jpg,0.0,633,253,0,0,0,Furtado Scarpa,0.0,613,237,False,None,0,0,u,16,17,0.0,605,241,0,296,0,5083,6,0.0,0.0,G.Scarpa,0
0,0,0,0,0,0,0,50232,None,,0,0,-2,2,0.0,682,284,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonjo,0.0,657,266,0,0,0,0.0,687,285,463,False,0.0,684,283,0,Season long loan to Çaykur Rizespor,2023-09-18T10:37:34.955618Z,48,277,178,0,0,None,0,,50232.jpg,0.0,689,286,0,0,0,Shelvey,0.0,622,244,False,None,0,0,u,16,17,0.0,675,279,0,290,0,2692,3,0.0,0.0,J.Shelvey,0
0,0,0,0,0,0,0,217331,None,,0,0,0,0,0.0,618,63,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,582,59,0,0,0,0.0,628,62,464,False,0.0,622,60,0,Joined Nashville SC on a permanent transfer,2023-07-26T11:30:33.401435Z,45,384,66,0,0,None,0,,217331.jpg,0.0,634,66,0,0,0,Surridge,0.1,355,56,False,None,0,0,u,16,17,0.0,607,62,0,0,0,24908,59,0.0,0.0,Surridge,0
3,3,110,75,75,2,0.46,114241,None,,0,0,-1,1,67.7,179,47,None,,1,2,3.4,3.4,1,0.30,0.07,0.65,0.15,0.35,6.58,1.51,0.08,Harry,4.5,41,13,6,1.38,0,23.5,207,61,465,False,123.8,176,69,391,Knock - 75% chance of playing,2023-11-05T22:00:09.521464Z,44,484,97,0,0,None,0,,114241.jpg,4.7,30,7,0,0,0.0,Toffolo,0.1,420,162,False,None,4,0.92,d,16,17,44.0,206,50,28,7824,174,5492,102,1.0,6.4,Toffolo,0
0,0,0,0,0,0,0,201440,None,,0,0,-1,1,0.0,575,58,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hwang,0.0,540,54,0,0,0,0.0,592,57,466,False,0.0,585,55,0,Season-long loan to Norwich City,2023-09-03T20:12:47.865585Z,44,505,89,0,0,None,0,,201440.jpg,0.0,599,61,0,0,0,Ui-jo,0.4,254,42,False,None,0,0,u,16,17,0.0,562,57,0,22938,0,115421,177,0.0,0.0,Ui-jo,0
0,0,18,None,None,0,0.0,215136,2,,0,0,-2,2,30.2,282,89,3,,0,2,0.8,0.8,0,0.11,0.08,0.13,0.09,0.02,1.58,1.18,0.01,Neco,0.8,274,90,2,1.49,0,8.2,344,122,467,False,43.0,312,118,121,,None,43,581,144,0,0,None,0,,215136.jpg,1.2,341,113,0,0,0.0,Williams,0.2,333,131,False,None,1,0.74,a,16,17,8.0,353,122,6,5506,37,15804,57,0.2,1.4,Williams,0
0,5,100,50,50,1,0.37,60689,None,,0,0,-1,1,58.7,204,32,None,,1,4,1.8,1.8,1,0.12,0.04,2.22,0.81,2.10,5.34,1.95,0.77,Chris,3.5,67,12,3,1.1,3,31.4,151,26,468,False,118.8,186,19,246,Hamstring injury - 50% chance of playing,2023-10-29T22:00:10.906708Z,49,220,48,0,0,None,0,,60689.jpg,2.9,147,21,0,0,0.0,Wood,0.6,209,34,False,None,2,0.73,d,16,17,137.0,72,26,29,86816,54,89819,943,0.7,5.9,Wood,0
0,3,69,100,100,1,0.21,208912,None,,0,0,-1,1,22.1,314,108,None,,0,2,0.0,0.0,0,0.31,0.06,0.41,0.08,0.10,8.88,1.83,0.02,Joe,0.0,543,210,9,1.85,0,12.2,306,109,469,False,82.0,247,100,437,,2023-08-26T19:30:07.624115Z,44,508,110,0,0,None,0,,208912.jpg,2.0,235,77,1,0,0.0,Worrall,0.1,429,166,False,None,5,1.03,a,16,17,18.0,293,95,12,4981,10,7807,30,0.0,2.7,Worrall,0
0,0,34,100,100,1,0.25,204968,None,,0,0,-1,1,22.1,315,164,None,,0,3,0.8,0.8,0,0.16,0.04,0.23,0.06,0.07,8.15,2.04,0.02,Ryan,0.8,286,137,8,2.0,0,9.5,327,148,470,False,63.0,275,113,360,,2023-10-02T09:30:09.366703Z,49,246,158,0,0,None,0,,204968.jpg,1.2,351,165,0,0,0.0,Yates,0.0,564,210,False,None,3,0.75,a,16,17,11.0,341,175,11,1081,4,3020,12,0.2,2.2,Yates,2
1,2,131,100,100,2,0.29,159506,None,,0,0,0,0,29.5,287,93,None,,1,2,5.0,5.0,4,0.19,0.03,0.30,0.05,0.11,11.60,1.67,0.02,Olu,5.0,26,8,13,1.87,1,16.1,271,88,604,False,117.0,192,77,627,,2023-10-02T09:30:09.688162Z,45,368,61,0,0,None,0,,159506.jpg,3.1,126,41,0,0,0.0,Aina,0.2,302,118,False,None,8,1.15,a,16,17,14.0,323,111,28,23501,1479,15660,181,1.1,6.2,Aina,3
0,0,0,None,None,0,0,450197,None,,0,0,0,0,0.0,509,48,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,461,64,0,0,0,0.0,531,65,636,False,0.0,524,65,0,,None,40,668,57,0,0,None,0,,450197.jpg,0.0,537,65,0,0,0,Shelvey,0.0,515,69,False,None,0,0,a,16,17,0.0,487,42,0,1309,9,2217,10,0.0,0.0,G.Shelvey,0
0,0,0,None,None,0,0,547659,None,,0,0,0,0,0.0,535,208,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,488,177,0,0,0,0.0,557,210,637,False,0.0,551,211,0,,None,40,699,219,0,0,None,0,,547659.jpg,0.0,563,207,0,0,0,Powell,0.1,393,151,False,None,0,0,a,16,17,0.0,514,201,0,4380,24,5620,35,0.0,0.0,Powell,0
0,0,13,50,50,0,0.0,218430,None,,-1,1,-1,1,26.8,297,98,None,,0,2,0.0,0.0,0,0.08,0.04,0.17,0.09,0.09,1.83,0.99,0.05,Gonzalo,0.0,544,211,1,0.54,0,6.2,363,131,679,False,23.4,365,139,166,Muscle injury - 50% chance of playing,2023-10-18T22:00:10.626977Z,44,513,113,0,0,None,0,,218430.jpg,0.5,460,153,0,0,0.0,Montiel,0.0,550,201,False,None,1,0.54,d,16,17,11.0,338,115,2,4118,1,3686,28,0.0,0.5,G.Montiel,2
0,1,116,None,None,2,0.34,575476,None,,0,0,0,0,27.1,296,97,None,,0,2,2.0,2.0,1,0.09,0.02,0.76,0.13,0.67,9.57,1.64,0.11,Murillo,2.0,150,47,8,1.37,0,18.8,246,79,696,False,111.6,201,82,525,,None,45,460,86,0,0,None,0,,575476.jpg,2.8,153,53,0,0,0.0,Santiago Costa dos Santos,0.1,464,180,False,None,6,1.03,a,16,17,50.0,194,43,17,7749,116,3181,41,0.4,3.8,Murillo,1
0,0,46,None,None,1,0.5,111452,None,,0,0,0,0,0.0,609,73,None,,0,1,2.2,2.2,2,0.01,0.0,0.01,0.0,0.00,2.80,1.4,0.0,Odysseas,2.2,125,13,3,1.5,0,2.7,408,25,710,False,26.8,357,25,180,,None,45,363,18,0,0,None,0,,111452.jpg,4.5,39,2,0,6,3.0,Vlachodimos,0.1,500,67,False,None,2,1.0,a,16,17,0.0,597,69,9,4667,190,1846,41,0.5,2.0,Odysseas,0
0,0,0,None,None,0,0,466404,None,,0,0,0,0,0.0,644,239,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrew,0.0,610,226,0,0,0,0.0,654,239,711,False,0.0,648,239,0,,None,45,422,84,0,0,None,0,,466404.jpg,0.0,658,237,0,0,0,Omobamidele,0.0,642,220,False,None,0,0,a,16,17,0.0,634,238,0,435,8,407,8,0.0,0.0,Omobamidele,0
0,3,77,100,100,3,0.5,250199,None,,0,0,0,0,19.3,323,168,None,,1,3,2.0,2.0,1,0.30,0.05,0.88,0.15,0.58,7.76,1.31,0.1,Nicolás,2.0,158,74,6,1.01,1,22.3,218,107,712,False,106.8,207,81,535,,2023-10-01T19:30:09.351809Z,50,201,125,0,0,None,0,,250199.jpg,3.3,109,46,0,0,0.0,Domínguez,0.0,548,200,False,None,7,1.18,a,16,17,96.0,118,73,23,5723,15,3054,50,0.4,4.6,Dominguez,1
0,0,46,None,None,3,0.42,210462,None,,0,0,0,0,51.1,218,123,None,,0,3,2.0,2.0,2,0.29,0.04,0.90,0.13,0.61,9.26,1.3,0.09,Ibrahim,2.0,155,72,10,1.4,0,16.4,268,125,713,False,81.2,249,99,642,,None,50,192,120,0,0,None,0,,210462.jpg,1.8,271,121,0,0,0.0,Sangaré,0.0,656,263,False,None,8,1.12,a,16,17,32.0,246,127,14,1550,15,974,18,0.4,2.8,Sangaré,4
0,0,12,50,50,0,0.0,152760,None,,0,0,0,0,14.9,341,45,None,,0,4,0.1,0.1,1,0.16,0.24,0.30,0.45,0.14,1.87,2.85,0.21,Divock,0.2,368,48,0,0.0,0,2.5,413,51,714,False,4.2,428,49,59,Groin Injury - 50% chance of playing,2023-10-21T19:00:08.613189Z,50,179,43,0,0,None,0,,152760.jpg,0.8,450,58,0,0,0.0,Origi,0.1,425,62,False,None,0,0.0,d,16,17,8.0,360,52,4,22921,47,18658,120,0.0,0.8,Origi,1
0,0,64,None,None,0,0.0,201410,None,,0,0,-1,1,15.0,338,117,None,,0,2,0.5,0.5,2,0.03,0.01,0.03,0.01,0.00,9.86,1.91,0.0,Auston,1.0,241,77,14,2.71,0,11.6,309,111,27,False,95.4,231,93,465,,None,39,723,231,0,0,None,0,,201410.jpg,0.9,436,138,0,0,0.0,Trusty,1.6,138,57,False,None,5,0.97,a,17,49,6.0,366,127,6,128985,1385,73037,712,0.3,1.5,Trusty,1
1,6,93,None,None,0,0.0,433979,None,,0,0,1,-1,103.7,120,13,None,,0,4,3.0,3.0,2,0.33,0.04,0.92,0.11,0.59,17.07,2.15,0.07,Cameron,3.5,65,11,22,2.77,2,31.3,152,27,33,False,96.6,227,25,716,,None,46,346,64,0,0,None,0,,433979.jpg,3.3,107,16,0,0,0.0,Archer,9.8,40,7,False,None,8,1.01,a,17,49,113.0,102,31,33,1046481,7907,640309,2811,0.8,7.2,Archer,2
2,0,67,None,None,1,0.18,432714,None,,0,0,-1,1,109.2,111,82,2,,0,3,2.7,2.7,2,0.33,0.06,1.07,0.19,0.74,10.74,1.88,0.13,James,3.2,79,42,18,3.16,0,24.3,203,101,360,False,58.0,286,121,513,,None,44,534,296,0,0,None,0,,432714.jpg,2.3,203,88,0,0,0.0,McAtee,0.7,205,67,False,None,6,1.05,a,17,49,74.0,149,92,21,83026,1772,23046,559,0.7,4.8,McAtee,1
0,0,77,50,50,0,0.0,233821,None,,0,0,-2,2,8.6,369,133,None,,0,2,-0.2,-0.2,0,0.08,0.01,0.93,0.12,0.85,19.57,2.45,0.11,Anel,0.0,514,199,22,2.75,0,21.4,224,68,471,False,135.8,157,60,720,Hamstring injury - 50% chance of playing,2023-10-22T23:30:08.264278Z,43,590,151,0,0,None,0,,233821.jpg,0.4,462,154,0,0,0.0,Ahmedhodžić,0.2,334,132,False,None,8,1.0,d,17,49,68.0,159,28,3,8210,2,33940,99,0.0,0.7,Ahmedhodžić,3
0,0,0,None,None,0,0,538206,None,,0,0,-1,1,0.0,459,25,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,407,41,0,0,0,0.0,482,43,472,False,0.0,476,43,0,,None,39,737,85,0,0,None,0,,538206.jpg,0.0,488,43,0,0,0,Amissah,0.4,257,32,False,None,0,0,a,17,49,0.0,436,19,0,21617,104,17199,90,0.0,0.0,Amissah,0
1,0,41,100,100,0,0.0,82691,None,,0,0,-2,2,30.1,283,90,None,,0,2,1.0,1.0,2,0.14,0.03,0.17,0.04,0.03,11.59,2.32,0.01,George,1.5,202,60,8,1.6,0,7.7,350,125,473,False,41.2,321,121,449,,2023-09-13T01:00:07.638722Z,38,739,241,0,0,None,0,,82691.jpg,1.7,276,90,0,0,0.0,Baldock,6.5,62,21,False,None,5,1.0,a,17,49,8.0,352,121,10,372247,11224,1061101,1631,0.4,2.6,Baldock,2
0,0,35,0,0,0,0.0,40386,None,,0,0,0,0,27.4,294,95,None,,0,2,0.0,0.0,0,0.07,0.02,0.19,0.05,0.12,7.12,2.03,0.03,Chris,0.0,413,131,6,1.71,0,11.1,314,114,474,False,69.2,264,106,316,Leg injury - Unknown return date,2023-10-07T21:00:08.209470Z,40,614,163,0,0,None,0,,40386.jpg,1.0,363,122,0,0,0.0,Basham,0.6,215,80,False,None,3,0.85,i,17,49,14.0,319,108,8,95981,5,90833,492,0.0,2.0,Basham,1
2,0,84,100,100,1,0.14,226182,None,,0,0,0,0,36.5,268,83,None,,0,2,1.3,1.3,4,0.20,0.03,1.16,0.16,0.96,12.57,1.72,0.13,Jayden,1.8,175,53,16,2.19,1,17.0,263,86,476,False,79.2,253,101,657,,2023-08-04T11:00:04.348112Z,45,390,77,0,0,None,0,,226182.jpg,2.8,152,52,0,0,0.0,Bogle,0.1,443,170,False,None,8,1.1,a,17,49,54.0,187,38,25,11399,119,9659,24,0.4,5.6,Bogle,2
0,0,10,0,0,0,0.0,195473,None,,0,0,-1,1,14.5,345,46,None,,0,4,0.0,0.0,0,0.05,0.03,0.08,0.05,0.03,3.67,2.03,0.02,Rhian,0.8,285,34,5,2.76,0,5.4,369,47,477,False,11.8,394,45,163,Knee injury - Unknown return date,2023-11-04T19:30:09.068235Z,49,241,50,0,0,3,0,,195473.jpg,1.0,418,52,0,0,0.0,Brewster,0.0,535,74,False,None,2,1.1,i,17,49,27.0,265,47,5,2412,14,6726,61,0.2,1.0,Brewster,0
0,0,0,100,100,0,0,476938,None,,0,0,-1,1,0.0,596,236,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ismaila,0.0,563,211,0,0,0,0.0,612,239,478,False,0.0,605,234,0,,2023-08-04T11:00:04.362630Z,44,542,301,0,0,None,0,,476938.jpg,0.0,619,244,0,0,0,Coulibaly,0.0,518,182,False,None,0,0,a,17,49,0.0,583,230,0,3669,29,4436,23,0.0,0.0,Coulibaly,0
0,0,0,100,100,0,0,102549,None,,0,0,0,0,0.0,468,32,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,417,48,0,0,0,0.0,491,50,479,False,0.0,484,50,0,,2023-10-12T09:30:10.081141Z,40,618,41,0,0,None,0,,102549.jpg,0.0,496,50,0,0,0,Davies,0.2,336,52,False,None,0,0,a,17,49,0.0,445,26,0,6198,37,10206,37,0.0,0.0,A.Davies,0
0,0,54,0,0,0,0.0,108416,None,,0,0,-2,2,1.4,402,149,None,,0,2,0.0,0.0,0,0.00,0.0,0.17,0.03,0.17,14.85,2.77,0.03,John,0.0,501,188,17,3.17,0,13.1,299,106,480,False,91.2,236,95,482,Leg injury - Unknown return date,2023-09-30T23:00:09.253470Z,43,567,131,0,0,None,0,,108416.jpg,0.2,463,155,0,0,0.0,Egan,0.1,453,177,False,None,6,1.12,i,17,49,38.0,229,63,1,4125,1,13528,50,0.0,0.2,Egan,2
0,0,4,100,100,0,0.0,47247,None,,0,0,-1,1,0.3,424,213,None,,0,3,-0.3,-0.3,0,0.01,0.05,0.01,0.05,0.00,1.32,6.25,0.0,John,0.2,362,173,2,9.47,0,0.0,692,288,481,False,0.0,690,287,19,,2023-08-04T11:00:04.379703Z,49,218,138,0,0,None,0,,47247.jpg,1.0,414,200,0,0,0.0,Fleck,0.0,696,287,False,None,0,0.0,a,17,49,0.0,682,283,1,429,3,1047,3,0.0,0.2,Fleck,0
